LotFrontage,LotArea,Utilities,BldgType,HouseStyle,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Functional,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MSSubClass_MSZoning,Street_Alley,LandContour_LandSlope,LotShape_LotConfig,Neighborhood_Condition1_Condition2,OverallQual_OverallCond,"SUB(YearRemodAdd, YearBuilt)","SUB(NOW, YearBuilt)","SUB(NOW, YearRemodAdd)",RoofStyle_RoofMatl,Exterior1st_Exterior2nd,ExterQual_ExterCond,BsmtQual_BsmtCond_BsmtExposure_BsmtFinType1_BsmtFinType2,Heating_HeatingQC,KitchenAbvGr_KitchenQual,Fireplaces_FireplaceQu,GarageType_GarageYrBlt_GarageFinish_GarageCars_GarageArea_GarageQual_GarageCond,OpenPorchSF_EnclosedPorch_3SsnPorch_ScreenPorch,"DATEDIFF(NOW, YrSold_MoSold)",SaleType_SaleCondition,"ADD(1stFlrSF, 2ndFlrSF)","DIVIDE(2ndFlrSF, 1stFlrSF)","DIVIDE(1stFlrSF, LotArea)","DIVIDE(2ndFlrSF, LotArea)","DIVIDE(ADD(1stFlrSF, 2ndFlrSF), LotArea)"
121.0,16059,0,0,0,0,284.0,1,0,0,1288,1288,0,0,1301,1116,0,2417,0,0,2,1,4,9,0,0,127,0,-1,-1,-1,0,0,0,0,5,3,2,1,28,27,1,3,0,17,0,0,1,83,34,4681,0,2417,0.8578016910069177,0.08101376175353385,0.06949374182701289,0.15050750358054674
122.0,11911,0,0,0,1,0.0,0,0,0,684,684,0,0,684,876,0,1560,0,0,2,1,3,6,0,0,100,0,-1,-1,-1,0,0,0,0,6,22,7,0,14,14,0,0,0,12,0,0,2,84,28,3616,0,1560,1.280701754385965,0.057425908823776343,0.07354546217781882,0.13097137100159517
40.0,3951,0,3,0,2,76.0,0,0,0,612,612,0,0,612,612,0,1224,0,0,2,1,2,4,0,0,0,0,-1,-1,-1,0,17,2,0,5,5,7,0,10,10,0,0,0,12,0,0,0,85,57,3524,2,1224,1.0,0.1548974943052392,0.1548974943052392,0.3097949886104784
105.0,8470,0,0,2,1,0.0,1,0,0,1013,1013,1,0,1013,0,513,1526,0,0,1,0,2,6,0,1,0,0,-1,0,-1,0,21,0,0,3,29,21,67,104,37,1,10,7,29,2,4,0,39,58,3402,6,1013,0.0,0.11959858323494688,0.0,0.11959858323494688
60.0,8070,0,0,1,1,0.0,0,588,0,402,990,0,0,990,0,0,990,1,0,1,0,3,5,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,10,1,25,24,0,0,1,0,0,1,0,39,1,4194,0,990,0.0,0.12267657992565056,0.0,0.12267657992565056
60.0,7200,0,0,1,1,0.0,4,0,0,0,0,0,2,1040,0,0,1040,0,0,1,0,2,4,0,0,0,0,-1,-1,-1,0,1,0,0,0,11,10,0,69,69,0,13,1,14,2,1,0,86,48,4590,0,1040,0.0,0.14444444444444443,0.0,0.14444444444444443
85.0,8500,0,0,1,3,203.0,1,600,0,635,1235,0,0,1235,0,0,1235,0,0,1,0,2,6,0,0,0,0,-1,1,-1,0,1,0,0,0,11,22,0,58,58,1,3,1,9,2,1,0,87,1,4437,1,1235,0.0,0.14529411764705882,0.0,0.14529411764705882
80.0,13360,0,0,1,1,0.0,2,713,0,163,876,0,0,964,0,0,964,1,0,1,0,2,5,0,0,0,0,-1,-1,-1,0,22,1,4,2,2,12,85,98,13,0,7,3,28,0,1,0,88,59,3463,0,964,0.0,0.0721556886227545,0.0,0.0721556886227545
60.0,7200,0,1,6,1,0.0,2,1046,0,168,1214,1,0,1260,1031,0,2291,0,1,2,0,4,9,0,0,0,0,-1,-1,-1,0,23,0,0,5,21,16,88,109,21,1,1,1,36,5,2,2,89,60,4102,0,2291,0.8182539682539682,0.175,0.14319444444444446,0.31819444444444445
69.0,9337,0,0,0,1,0.0,0,648,0,176,824,0,0,905,881,0,1786,1,0,2,1,3,7,0,0,0,0,-1,-1,-1,0,0,0,0,2,0,7,0,22,22,0,0,3,0,0,0,0,90,61,4286,0,1786,0.9734806629834254,0.0969262075613152,0.09435578879725821,0.19128199635857343
,9765,0,0,0,0,68.0,0,310,0,370,680,0,0,680,790,0,1470,0,0,2,1,3,6,0,0,232,0,-1,-1,0,480,0,0,0,8,22,1,0,26,26,0,0,8,37,1,1,1,91,62,3585,0,1470,1.161764705882353,0.06963645673323093,0.08090117767537122,0.15053763440860216
78.0,10264,0,0,1,0,183.0,0,1162,0,426,1588,0,0,1588,0,0,1588,0,0,2,0,3,6,0,0,158,0,-1,-1,-1,0,1,0,0,2,0,0,0,20,20,0,0,0,38,0,0,0,92,48,4559,0,1588,0.0,0.15471551052221355,0.0,0.15471551052221355
73.0,10921,0,0,1,0,48.0,1,520,0,440,960,0,1,960,0,0,960,1,0,1,0,3,6,0,2,120,0,-1,-1,-1,0,1,0,4,0,18,10,0,54,54,1,3,1,9,2,1,0,93,1,4286,0,960,0.0,0.08790403809174983,0.0,0.08790403809174983
85.0,10625,0,0,1,1,0.0,2,108,0,350,458,1,0,835,0,0,835,0,0,1,0,2,5,0,0,0,0,-1,-1,0,400,22,0,0,5,18,3,30,99,69,0,7,1,11,3,1,0,94,63,3190,3,835,0.0,0.07858823529411765,0.0,0.07858823529411765
77.0,9320,0,0,1,1,0.0,1,569,0,381,950,0,0,1225,0,0,1225,1,0,1,1,3,6,0,0,352,0,-1,-1,0,400,1,0,0,2,11,10,0,60,60,0,10,1,11,3,1,0,39,1,3310,0,1225,0.0,0.13143776824034334,0.0,0.13143776824034334
,10603,0,0,1,0,28.0,0,1200,0,410,1610,0,0,1610,0,0,1610,1,0,2,0,3,6,0,0,168,0,-1,-1,-1,0,1,0,0,2,30,9,24,42,18,0,10,1,39,1,0,3,95,64,3279,0,1610,0.0,0.15184381778741865,0.0,0.15184381778741865
77.0,9206,0,0,0,0,336.0,1,0,0,741,741,0,0,977,755,0,1732,0,0,2,1,3,7,0,0,192,0,-1,-1,-1,0,0,0,0,0,20,7,0,34,34,0,3,0,17,2,0,1,96,65,3159,0,1732,0.7727737973387923,0.10612643927873126,0.08201173147946991,0.18813817075820116
64.0,7018,0,2,1,1,0.0,4,0,0,0,0,0,0,1535,0,0,1535,0,0,2,0,4,8,0,0,0,0,-1,-1,-1,0,7,0,1,0,20,3,0,40,40,0,3,4,14,2,2,0,97,1,3524,7,1535,0.0,0.21872328298660587,0.0,0.21872328298660587
94.0,10402,0,0,1,1,0.0,0,0,0,1226,1226,0,0,1226,0,0,1226,0,0,2,0,3,6,0,0,0,0,-1,-1,-1,0,1,0,0,3,0,0,0,10,10,0,0,1,17,0,0,0,98,46,3190,0,1226,0.0,0.1178619496250721,0.0,0.1178619496250721
,7758,0,0,2,0,600.0,0,224,0,816,1040,0,1,1226,592,0,1818,0,0,1,1,4,7,0,0,0,0,-1,-1,-1,0,4,0,0,5,14,18,19,88,69,0,14,4,15,0,1,3,99,66,4255,0,1818,0.4828711256117455,0.15803042021139468,0.07630832688837329,0.23433874709976799
75.0,9375,0,0,0,0,768.0,0,0,0,1053,1053,0,0,1053,939,0,1992,0,0,2,1,3,9,0,0,140,0,-1,-1,-1,0,24,0,0,0,5,2,1,16,15,1,0,0,40,0,0,2,100,67,3828,0,1992,0.8917378917378918,0.11232,0.10016,0.21248
60.0,10800,0,0,1,1,0.0,2,0,0,641,641,0,0,1047,0,0,1047,0,0,1,0,2,6,0,1,0,0,-1,-1,0,450,9,1,0,0,21,20,110,134,24,4,0,1,32,1,1,0,101,1,4194,0,1047,0.0,0.09694444444444444,0.0,0.09694444444444444
50.0,6000,0,0,1,1,0.0,1,104,169,516,789,0,0,789,0,0,789,0,0,1,0,2,5,0,0,0,0,-1,-1,-1,0,25,0,0,0,21,3,2,71,69,0,0,1,23,0,1,0,102,1,3950,8,789,0.0,0.1315,0.0,0.1315
85.0,8500,0,0,2,1,0.0,1,0,0,793,793,1,1,997,520,0,1517,0,0,2,0,3,7,0,1,0,0,-1,-1,-1,0,4,0,0,5,31,12,86,100,14,0,9,1,7,4,4,0,39,43,4194,0,1517,0.5215646940822467,0.11729411764705883,0.0611764705882353,0.17847058823529413
105.0,11751,0,0,1,0,480.0,1,705,0,1139,1844,0,0,1844,0,0,1844,0,0,2,0,3,7,0,0,0,0,-1,0,-1,0,1,0,0,2,30,16,0,42,42,1,10,1,41,0,1,1,103,68,3310,5,1844,0.0,0.1569228150795677,0.0,0.1569228150795677
75.0,9525,0,0,2,1,0.0,1,444,0,550,994,0,0,1216,639,0,1855,0,0,2,0,4,7,0,0,182,0,-1,-1,-1,0,3,0,0,0,18,23,18,65,47,0,7,1,42,1,1,0,104,1,4498,0,1855,0.5254934210526315,0.12766404199475065,0.06708661417322835,0.194750656167979
,7750,0,0,5,1,0.0,0,250,0,134,384,0,0,774,656,0,1430,0,0,2,1,3,7,0,0,180,0,-1,-1,-1,0,16,0,0,2,22,0,0,19,19,0,0,1,0,0,1,1,105,1,3220,0,1430,0.8475452196382429,0.09987096774193549,0.08464516129032258,0.18451612903225806
77.0,9965,0,0,0,2,220.0,0,984,0,280,1264,0,0,1282,1414,0,2696,1,0,2,1,4,10,0,0,120,0,-1,-1,-1,0,0,0,0,0,0,0,0,12,12,0,0,0,5,0,3,2,106,69,4133,2,2696,1.1029641185647425,0.12865027596588058,0.14189663823381837,0.27054691419969895
,21000,0,0,1,0,184.0,1,35,869,905,1809,0,0,2259,0,0,2259,1,0,2,0,3,7,0,0,166,0,-1,0,-1,0,1,0,1,5,2,7,0,66,66,1,7,3,43,2,0,4,107,70,4133,3,2259,0.0,0.10757142857142857,0.0,0.10757142857142857
61.0,7259,0,0,0,1,0.0,1,774,150,104,1028,0,0,1436,884,0,2320,1,0,2,1,3,9,0,0,224,0,-1,0,-1,0,2,0,5,2,2,1,57,74,17,2,7,1,44,0,0,1,108,1,4225,0,2320,0.6155988857938719,0.19782339165174267,0.12177985948477751,0.31960325113652016
34.0,3230,0,3,0,0,1129.0,0,419,0,310,729,0,0,729,729,0,1458,0,0,2,1,2,5,0,0,0,0,-1,-1,-1,0,17,2,0,5,5,7,0,20,20,0,1,1,0,1,1,5,109,21,4255,0,1458,1.0,0.22569659442724457,0.22569659442724457,0.45139318885448915
,11616,0,0,1,0,116.0,1,170,670,252,1092,0,0,1092,0,0,1092,0,1,1,0,3,6,0,0,0,0,-1,-1,-1,0,1,0,0,0,9,3,0,57,57,0,7,1,45,2,1,7,110,71,3432,0,1092,0.0,0.09400826446280992,0.0,0.09400826446280992
74.0,8536,0,0,1,1,0.0,0,0,0,1125,1125,0,0,1125,0,0,1125,0,0,1,1,2,5,0,0,80,0,-1,-1,-1,0,1,0,0,5,18,3,1,13,12,0,0,1,17,1,1,0,111,30,4316,2,1125,0.0,0.13179475164011248,0.0,0.13179475164011248
90.0,12376,0,0,0,1,0.0,0,1470,0,203,1673,0,0,1699,1523,0,3222,1,0,3,0,5,11,0,0,367,0,-1,-1,-1,0,0,0,0,5,20,0,0,29,29,1,10,1,2,1,0,3,112,1,3190,0,3222,0.8964096527369041,0.1372818358112476,0.12306076276664513,0.2603425985778927
65.0,8461,0,0,0,1,0.0,0,0,0,728,728,0,0,728,728,0,1456,0,0,2,1,3,8,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,7,1,14,13,0,0,0,17,0,0,2,113,72,4590,2,1456,1.0,0.08604183902611984,0.08604183902611984,0.17208367805223967
,21453,0,0,5,1,0.0,1,938,0,0,938,0,0,988,0,0,988,1,0,1,0,1,4,0,0,0,0,-1,-1,-1,0,16,0,6,7,28,7,0,50,50,5,10,1,46,0,1,3,114,73,4498,0,988,0.0,0.04605416491865939,0.0,0.04605416491865939
50.0,6060,0,0,2,1,0.0,0,0,0,732,732,0,0,772,351,0,1123,0,0,1,0,3,4,0,2,0,0,-1,0,-1,0,4,0,0,0,14,10,11,80,69,0,16,1,7,1,1,0,115,74,4255,0,1123,0.45466321243523317,0.12739273927392739,0.057920792079207924,0.1853135313531353
75.0,9464,0,0,1,0,135.0,1,570,0,510,1080,0,0,1080,0,0,1080,0,0,1,0,3,5,0,0,0,0,-1,-1,-1,0,1,0,0,5,11,9,0,61,61,1,1,3,13,1,1,0,116,75,3889,0,1080,0.0,0.11411665257819104,0.0,0.11411665257819104
55.0,7892,0,3,1,1,0.0,0,300,0,899,1199,0,0,1199,0,0,1199,0,0,2,0,2,5,0,0,0,0,-1,-1,-1,0,11,0,0,0,20,7,0,26,26,0,10,0,0,0,0,0,117,62,3981,0,1199,0.0,0.15192600101368475,0.0,0.15192600101368475
48.0,17043,0,0,1,1,0.0,1,0,0,1362,1362,0,0,1586,0,0,1586,0,0,2,0,3,7,0,0,192,0,-1,-1,-1,0,1,0,0,7,30,7,19,40,21,0,3,3,47,2,1,1,118,1,3675,0,1586,0.0,0.09305873379099924,0.0,0.09305873379099924
60.0,6780,0,1,2,1,0.0,1,490,0,30,520,1,0,520,0,234,754,1,0,1,0,2,5,0,1,53,0,-1,-1,-1,0,14,0,0,0,14,1,47,84,37,0,7,4,48,1,1,0,39,1,4620,0,520,0.0,0.07669616519174041,0.0,0.07669616519174041
,4928,0,3,1,1,0.0,1,120,0,958,1078,0,0,958,0,0,958,0,0,2,0,2,5,0,0,0,0,-1,-1,-1,0,11,0,0,2,32,7,0,43,43,0,10,1,28,2,1,1,119,76,4375,0,958,0.0,0.19439935064935066,0.0,0.19439935064935066
55.0,4388,0,0,3,1,0.0,2,116,0,556,672,0,0,840,0,0,840,0,0,1,0,3,5,0,1,0,0,-1,-1,-1,0,6,0,1,2,33,12,20,89,69,0,17,3,15,0,1,1,39,1,4255,0,840,0.0,0.19143117593436645,0.0,0.19143117593436645
69.0,7590,0,0,0,0,266.0,1,512,0,148,660,0,0,660,688,0,1348,0,0,1,1,3,6,0,0,188,0,-1,-1,-1,0,0,0,0,0,34,7,0,53,53,0,0,1,13,2,1,5,120,77,4590,0,1348,1.0424242424242425,0.08695652173913043,0.0906455862977602,0.17760210803689064
69.0,8973,0,0,1,0,85.0,1,567,28,413,1008,0,2,1053,0,0,1053,0,1,1,1,3,6,0,0,0,0,-1,3,-1,0,1,0,0,0,11,12,33,61,28,0,10,1,49,2,3,0,121,78,4590,1,1053,0.0,0.11735205616850551,0.0,0.11735205616850551
88.0,14200,0,0,0,0,309.0,1,445,0,479,924,0,0,1216,941,0,2157,0,0,2,1,4,8,0,0,105,0,-1,2,-1,0,0,0,0,5,11,4,0,53,53,0,1,1,9,0,0,4,122,79,4651,0,2157,0.7738486842105263,0.0856338028169014,0.06626760563380282,0.1519014084507042
,12224,0,0,0,0,40.0,0,695,0,297,992,0,0,1022,1032,0,2054,1,0,2,1,3,7,0,0,24,0,-1,-1,-1,0,0,0,0,3,22,7,0,19,19,0,0,0,0,0,0,1,123,80,3494,0,2054,1.009784735812133,0.08360602094240838,0.0844240837696335,0.16803010471204188
75.0,7388,0,0,1,1,0.0,1,405,0,658,1063,0,0,1327,0,0,1327,1,0,1,0,3,7,0,0,0,0,-1,-1,-1,0,1,0,0,5,11,5,43,60,17,0,1,1,9,1,0,0,124,1,4225,0,1327,0.0,0.17961559285327558,0.0,0.17961559285327558
,6853,0,0,1,0,136.0,0,1005,0,262,1267,0,0,1296,0,0,1296,1,0,2,0,2,6,0,0,192,0,-1,-1,-1,0,1,0,0,2,19,2,1,18,17,0,0,0,10,0,0,0,125,81,3524,0,1296,0.0,0.18911425652998687,0.0,0.18911425652998687
78.0,10335,0,0,1,1,0.0,1,570,0,891,1461,0,0,1721,0,0,1721,0,0,2,1,3,7,1,0,0,0,-1,0,-1,0,1,0,0,2,9,5,25,51,26,0,10,1,9,1,1,1,126,82,4590,0,1721,0.0,0.16652152878567972,0.0,0.16652152878567972
80.0,10400,0,0,1,0,288.0,0,0,0,1304,1304,0,0,1682,0,0,1682,0,0,2,0,3,7,0,0,98,0,-1,0,-1,0,1,0,0,0,30,4,0,49,49,1,10,1,7,1,1,2,127,1,3920,0,1682,0.0,0.16173076923076923,0.0,0.16173076923076923
,10355,0,0,1,0,196.0,1,695,0,519,1214,0,0,1214,0,0,1214,0,0,2,0,3,5,0,0,0,0,-1,-1,-1,0,1,0,0,3,11,3,0,52,52,0,1,1,13,2,1,5,128,83,4225,0,1214,0.0,0.11723804925156929,0.0,0.11723804925156929
82.0,11070,0,2,1,0,70.0,1,0,0,1907,1907,0,0,1959,0,0,1959,0,0,3,0,5,9,0,0,0,0,-1,-1,-1,0,7,0,0,0,4,0,1,31,30,0,0,1,7,1,2,0,129,1,4590,9,1959,0.0,0.17696476964769647,0.0,0.17696476964769647
73.0,9066,0,0,0,0,320.0,0,668,0,336,1004,0,0,1004,848,0,1852,0,0,2,1,3,7,0,0,224,0,-1,2,-1,0,0,0,0,2,0,2,1,20,19,0,0,0,2,0,0,3,130,84,3706,0,1852,0.8446215139442231,0.11074343701742775,0.09353628943304655,0.2042797264504743
65.0,15426,0,0,0,1,0.0,0,821,0,107,928,0,0,928,836,0,1764,1,0,2,1,3,7,0,0,276,0,-1,0,-1,0,0,0,0,2,0,7,0,22,22,0,0,1,0,0,0,0,131,56,3463,0,1764,0.9008620689655172,0.06015817451056658,0.05419421755477765,0.11435239206534423
70.0,10500,0,0,1,1,0.0,1,432,0,432,864,0,0,864,0,0,864,0,0,1,0,3,5,0,0,0,0,-1,-1,-1,0,1,0,0,1,11,10,0,48,48,0,3,1,11,2,1,7,39,1,3220,10,864,0.0,0.08228571428571428,0.0,0.08228571428571428
78.0,11645,0,0,1,1,0.0,0,1300,0,434,1734,0,0,1734,0,0,1734,1,0,2,0,3,7,0,0,160,0,-1,-1,-1,0,1,0,0,0,0,0,0,14,14,0,0,0,4,0,0,0,132,72,4771,0,1734,0.0,0.14890510948905109,0.0,0.14890510948905109
71.0,8520,0,0,2,1,0.0,1,507,0,403,910,0,0,910,475,0,1385,0,0,2,0,4,6,0,0,0,0,-1,0,-1,0,3,0,0,5,35,24,0,67,67,0,13,4,9,3,1,0,133,1,3159,0,1385,0.521978021978022,0.1068075117370892,0.05575117370892019,0.16255868544600938
78.0,10335,0,0,1,0,183.0,0,679,0,811,1490,0,0,1501,0,0,1501,1,0,2,0,3,6,0,0,144,0,-1,-1,-1,0,1,0,0,2,0,0,0,20,20,0,0,0,31,0,0,0,134,48,3524,0,1501,0.0,0.14523463957426222,0.0,0.14523463957426222
70.0,9100,0,2,1,0,336.0,1,1332,0,396,1728,0,0,1728,0,0,1728,1,0,2,0,6,10,0,0,0,0,-1,-1,-1,0,15,0,0,0,36,3,0,56,56,0,3,1,9,2,2,0,135,1,4467,11,1728,0.0,0.1898901098901099,0.0,0.1898901098901099
24.0,2522,0,4,0,2,50.0,0,0,0,970,970,0,0,970,739,0,1709,0,0,2,0,3,7,2,0,0,0,-1,-1,-1,0,26,0,0,0,18,7,2,15,13,0,0,0,17,0,0,0,136,85,4681,0,1709,0.7618556701030927,0.38461538461538464,0.2930214115781126,0.6776367961934973
51.0,6120,0,0,1,1,0.0,2,209,0,506,715,0,2,875,0,0,875,1,0,1,0,2,5,0,0,48,0,-1,-1,-1,0,9,0,0,5,12,12,62,88,26,0,7,1,13,2,1,0,137,1,3371,0,875,0.0,0.14297385620915032,0.0,0.14297385620915032
,9505,0,0,0,0,180.0,0,0,0,884,884,0,0,884,1151,0,2035,0,0,2,1,3,8,0,0,144,0,-1,-1,-1,0,0,0,0,7,22,0,0,18,18,0,0,0,17,0,0,2,138,80,3190,0,2035,1.3020361990950227,0.09300368227248816,0.12109416096791163,0.2140978432403998
63.0,7500,0,0,1,0,120.0,0,680,0,400,1080,0,0,1080,0,0,1080,1,0,1,0,3,6,0,0,0,0,-1,-1,-1,0,1,0,0,0,20,0,1,15,14,0,0,1,0,0,0,0,39,1,3950,0,1080,0.0,0.144,0.0,0.144
,6240,0,0,2,1,0.0,2,0,0,896,896,0,2,896,448,0,1344,0,0,1,0,3,7,0,0,200,0,-1,-1,-1,0,4,0,0,0,12,24,14,83,69,0,1,1,17,1,1,0,139,86,4681,0,1344,0.5,0.14358974358974358,0.07179487179487179,0.2153846153846154
120.0,10356,0,0,1,1,0.0,1,716,0,253,969,0,0,969,0,0,969,0,0,1,1,3,5,0,0,0,0,-1,0,-1,0,1,0,0,5,0,5,0,44,44,0,3,1,50,2,1,0,140,1,4406,0,969,0.0,0.09356894553881807,0.0,0.09356894553881807
107.0,13891,0,0,1,2,436.0,0,1400,0,310,1710,0,0,1710,0,0,1710,1,0,2,0,2,6,0,0,0,0,-1,-1,-1,0,1,0,0,0,10,2,1,12,11,1,0,0,25,0,0,2,141,15,4041,2,1710,0.0,0.12310128860413218,0.0,0.12310128860413218
,14803,0,0,0,0,252.0,1,416,0,409,825,0,0,1097,896,0,1993,0,0,2,1,4,8,0,0,0,0,-1,1,-1,0,0,0,0,7,30,7,0,48,48,0,3,1,9,1,1,2,142,79,4620,0,1993,0.8167730173199635,0.07410660001351077,0.06052827129635885,0.13463487130986962
,13500,0,0,1,1,0.0,1,429,1080,93,1602,0,0,1252,0,0,1252,1,0,1,0,1,4,0,0,409,0,-1,-1,-1,0,1,0,0,0,28,9,15,59,44,6,8,1,51,1,1,2,143,1,3981,0,1252,0.0,0.09274074074074073,0.0,0.09274074074074073
84.0,11340,0,0,1,1,0.0,2,0,0,1200,1200,0,2,1200,0,0,1200,0,0,1,0,4,7,0,0,0,0,-1,-1,-1,0,9,0,0,5,21,7,27,96,69,0,7,1,7,2,1,0,144,87,4712,9,1200,0.0,0.10582010582010581,0.0,0.10582010582010581
60.0,9600,0,0,2,1,0.0,2,0,0,572,572,1,1,572,524,0,1096,0,0,1,0,2,5,0,1,0,0,-1,-1,-1,0,3,0,0,5,37,7,26,95,69,0,7,1,7,6,1,0,39,88,3950,0,1096,0.916083916083916,0.059583333333333335,0.05458333333333333,0.11416666666666667
60.0,7200,0,0,1,1,0.0,1,0,0,0,0,0,1,1040,0,0,1040,0,0,1,0,2,5,0,0,0,0,-1,-1,-1,0,1,0,0,0,11,12,0,69,69,1,7,1,14,2,1,0,145,1,4620,0,1040,0.0,0.14444444444444443,0.0,0.14444444444444443
92.0,12003,0,0,0,0,84.0,0,0,0,774,774,0,0,774,1194,0,1968,0,0,2,1,4,8,0,0,0,0,-1,-1,-1,0,0,0,0,5,19,2,1,10,9,0,0,0,40,0,3,2,146,38,3190,2,1968,1.5426356589147288,0.06448387903024244,0.0994751312171957,0.16395901024743814
100.0,12552,0,0,0,1,0.0,0,222,0,769,991,0,0,991,956,0,1947,0,0,2,1,3,8,0,0,0,0,-1,1,-1,0,24,0,0,5,5,0,1,15,14,0,0,0,0,0,0,2,147,89,3190,0,1947,0.9646821392532795,0.07895156150414277,0.07616316124920332,0.1551147227533461
134.0,19378,0,0,0,0,456.0,0,57,0,1335,1392,0,0,1392,1070,0,2462,1,0,2,1,4,9,0,0,239,0,-1,-1,-1,0,0,0,4,3,22,0,1,14,13,0,0,0,2,0,0,2,148,90,4712,2,2462,0.7686781609195402,0.07183403860047477,0.055217256682836204,0.12705129528331097
,11120,0,0,1,1,0.0,0,660,0,572,1232,0,0,1232,0,0,1232,0,0,2,0,3,6,0,0,0,0,-1,-1,-1,0,1,0,0,7,24,16,0,35,35,0,10,1,41,2,1,0,149,1,3889,0,1232,0.0,0.11079136690647481,0.0,0.11079136690647481
110.0,13688,0,0,0,0,664.0,0,1016,0,556,1572,0,0,1572,1096,0,2668,1,0,2,1,3,10,0,0,400,0,-1,-1,-1,0,0,0,0,2,10,6,1,16,15,0,0,0,5,0,3,4,150,1,3981,0,2668,0.6972010178117048,0.11484511981297486,0.08007013442431327,0.19491525423728814
95.0,12182,0,0,1,0,226.0,0,1201,0,340,1541,0,0,1541,0,0,1541,0,0,2,0,3,7,0,0,0,0,-1,-1,-1,0,1,0,0,5,10,0,0,14,14,0,0,0,52,0,0,2,151,41,3190,2,1541,0.0,0.12649811196847807,0.0,0.12649811196847807
55.0,5500,0,0,3,1,0.0,1,0,0,882,882,0,0,882,0,0,882,0,0,1,0,1,4,0,0,0,0,-1,0,-1,0,27,0,0,0,21,14,0,63,63,0,1,1,7,0,1,0,39,1,4316,0,882,0.0,0.16036363636363637,0.0,0.16036363636363637
40.0,5400,0,0,1,1,0.0,2,370,0,779,1149,0,2,1149,467,0,1616,0,0,2,0,3,5,0,0,0,0,-1,-1,-1,0,28,2,0,5,21,9,78,93,15,0,1,3,53,1,0,0,152,91,4133,0,1616,0.40644038294168844,0.2127777777777778,0.08648148148148148,0.2992592592592593
62.0,10106,0,1,2,1,0.0,2,351,181,112,644,0,0,808,547,0,1355,1,0,2,0,4,6,0,0,140,0,-1,-1,-1,0,5,0,0,0,18,12,59,79,20,0,7,3,54,1,2,0,39,1,3797,0,1355,0.676980198019802,0.07995250346328914,0.054126261626756385,0.13407876509004552
,10708,0,0,1,1,0.0,1,379,768,470,1617,0,2,1867,0,0,1867,1,0,1,0,2,7,0,0,476,0,-1,1,-1,0,1,0,0,2,28,3,38,64,26,1,7,0,45,0,1,8,153,92,3371,5,1867,0.0,0.17435562196488608,0.0,0.17435562196488608
86.0,10562,0,0,0,2,300.0,0,1288,0,294,1582,0,0,1610,551,0,2161,1,0,1,1,3,8,0,0,178,0,-1,-1,-1,0,0,0,0,0,10,2,0,12,12,0,0,0,10,0,3,2,154,93,4102,2,2161,0.3422360248447205,0.152433251278167,0.052168149971596287,0.2046014012497633
62.0,8244,0,0,0,1,0.0,0,0,0,840,840,0,0,840,880,0,1720,0,0,2,1,3,7,0,0,100,0,-1,-1,-1,0,0,0,0,2,22,0,0,15,15,0,0,0,17,0,0,2,155,80,4286,0,1720,1.0476190476190477,0.10189228529839883,0.10674429888403687,0.20863658418243572
,16669,0,0,1,0,653.0,1,0,0,1686,1686,0,0,1707,0,0,1707,0,0,2,1,2,6,0,0,574,0,-1,-1,-1,0,1,0,0,3,19,25,0,38,38,7,10,0,17,2,1,1,156,30,4771,0,1707,0.0,0.102405663207151,0.0,0.102405663207151
,12358,0,0,2,1,0.0,1,360,0,360,720,0,0,854,0,528,1382,0,0,1,1,2,7,0,0,237,0,-1,-1,-1,0,4,0,0,2,33,5,9,78,69,0,1,1,9,2,1,0,157,1,4286,0,854,0.0,0.06910503317688946,0.0,0.06910503317688946
141.0,31770,0,0,1,2,112.0,1,639,0,441,1080,0,0,1656,0,0,1656,1,0,1,0,3,7,0,2,210,0,-1,-1,-1,0,1,0,0,3,11,7,0,59,59,1,8,1,55,3,1,4,158,94,3190,0,1656,0.0,0.05212464589235127,0.0,0.05212464589235127
44.0,5306,0,3,0,1,0.0,0,495,215,354,1064,0,0,1064,703,0,1767,1,0,2,0,2,5,0,0,441,0,-1,-1,-1,0,29,0,0,2,25,11,0,32,32,0,3,6,56,1,0,1,159,95,4620,0,1767,0.6607142857142857,0.20052770448548812,0.13249151903505466,0.3330192235205428
80.0,10197,0,0,1,3,491.0,1,288,374,700,1362,0,0,1362,0,0,1362,1,0,1,1,3,6,0,0,0,0,-1,-1,-1,0,1,0,0,2,11,7,0,58,58,0,5,1,54,2,1,1,160,96,3889,5,1362,0.0,0.1335686966754928,0.0,0.1335686966754928
47.0,12416,0,0,1,2,132.0,1,1398,208,0,1606,0,0,1651,0,0,1651,1,0,2,0,3,7,3,0,192,0,-1,-1,-1,0,1,0,0,2,19,7,0,33,33,0,18,1,57,2,1,1,161,1,3736,0,1651,0.0,0.1329735824742268,0.0,0.1329735824742268
